时间单位:mS, 转换单位: 毫伏
Index	  Tims        AI00      AI01      
  4431   17.72400   2761.23   2707.82 
  4432   17.72800   2789.00   2728.27 
  4433   17.73200   2807.62   2745.06 
  4434   17.73600   2820.43   2760.62 
  4435   17.74000   2840.58   2771.30 
  4436   17.74400   2852.78   2786.56 
  4437   17.74800   2873.84   2800.29 
  4438   17.75200   2893.68   2814.94 
  4439   17.75600   2913.21   2821.96 
  4440   17.76000   2933.04   2830.81 
  4441   17.76400   2952.88   2840.88 
  4442   17.76800   2977.29   2845.15 
  4443   17.77200   2999.27   2856.45 
  4444   17.77600   3018.19   2864.07 
  4445   17.78000   3042.60   2867.74 
  4446   17.78400   3061.52   2874.45 
  4447   17.78800   3082.58   2878.72 
  4448   17.79200   3103.64   2885.13 
  4449   17.79600   3126.83   2883.30 
  4450   17.80000   3153.38   2887.57 
  4451   17.80400   3174.44   2884.83 
  4452   17.80800   3195.80   2880.25 
  4453   17.81200   3215.94   2879.64 
  4454   17.81600   3237.61   2879.33 
  4455   17.82000   3262.33   2877.20 
  4456   17.82400   3284.00   2871.40 
  4457   17.82800   3299.56   2869.57 
  4458   17.83200   3320.92   2861.94 
  4459   17.83600   3343.81   2853.09 
  4460   17.84000   3363.04   2848.82 
  4461   17.84400   3383.18   2834.47 
  4462   17.84800   3402.71   2824.10 
  4463   17.85200   3414.92   2812.19 
  4464   17.85600   3437.50   2799.99 
  4465   17.86000   3057.86   2502.14 
  4466   17.86400   1404.11   2254.94 
  4467   17.86800    776.37   1910.40 
  4468   17.87200    730.29   1791.99 
  4469   17.87600    736.39   1758.42 
  4470   17.88000    740.66   1769.41 
  4471   17.88400    740.05   1794.13 
  4472   17.88800    737.92   1827.39 
  4473   17.89200    737.92   1875.92 
  4474   17.89600    736.08   1922.00 
  4475   17.90000    737.30   1975.10 
  4476   17.90400    719.91   2034.61 
  4477   17.90800    739.44   2093.51 
  4478   17.91200    762.94   2151.49 
  4479   17.91600    783.69   2211.30 
  4480   17.92000    803.22   2262.57 
  4481   17.92400    833.74   2316.28 
  4482   17.92800    874.94   2377.93 
  4483   17.93200    916.14   2433.17 
  4484   17.93600    959.78   2478.03 
  4485   17.94000   1000.67   2522.58 
  4486   17.94400   1046.14   2569.27 
  4487   17.94800   1096.80   2620.24 
  4488   17.95200   1163.94   2662.96 
  4489   17.95600   1224.06   2704.47 
  4490   17.96000   1282.65   2733.46 
  4491   17.96400   1350.40   2757.87 
  4492   17.96800   1416.32   2782.29 
  4493   17.97200   1484.99   2808.84 
  4494   17.97600   1557.01   2824.10 
  4495   17.98000   1623.54   2836.91 
  4496   17.98400   1693.12   2847.29 
  4497   17.98800   1760.25   2850.34 
  4498   17.99200   1827.70   2852.48 
  4499   17.99600   1898.80   2852.78 
  4500   18.00000   1963.20   2843.32 
  4501   18.00400   2027.89   2828.37 
  4502   18.00800   2096.56   2810.67 
  4503   18.01200   2148.44   2796.33 
  4504   18.01600   2206.12   2773.44 
  4505   18.02000   2266.85   2749.63 
  4506   18.02400   2315.67   2729.19 
  4507   18.02800   2360.84   2695.01 
  4508   18.03200   2404.17   2659.61 
  4509   18.03600   2439.58   2631.84 
  4510   18.04000   2475.89   2590.64 
  4511   18.04400   2514.04   2554.93 
  4512   18.04800   2545.47   2517.40 
  4513   18.05200   2566.53   2477.42 
  4514   18.05600   2584.84   2434.39 
  4515   18.06000   2602.84   2396.55 
  4516   18.06400   2617.19   2359.92 
  4517   18.06800   2622.07   2319.34 
  4518   18.07200   2629.09   2276.92 
  4519   18.07600   2627.56   2239.99 
  4520   18.08000   2616.58   2194.82 
  4521   18.08400   2613.22   2158.20 
  4522   18.08800   2604.37   2122.50 
  4523   18.09200   2587.89   2088.93 
  4524   18.09600   2573.55   2053.53 
  4525   18.10000   2553.10   2018.13 
  4526   18.10400   2519.84   1992.49 
  4527   18.10800   2491.76   1965.94 
  4528   18.11200   2464.90   1941.83 
  4529   18.11600   2435.61   1928.10 
  4530   18.12000   2395.32   1904.91 
  4531   18.12400   2357.79   1884.77 
  4532   18.12800   2325.74   1877.44 
  4533   18.13200   2283.94   1873.47 
  4534   18.13600   2250.67   1863.71 
  4535   18.14000   2214.66   1863.10 
  4536   18.14400   2165.53   1864.62 
  4537   18.14800   2128.60   1869.81 
  4538   18.15200   2095.64   1880.49 
  4539   18.15600   2061.77   1894.53 
  4540   18.16000   2028.20   1903.38 
  4541   18.16400   1997.99   1916.81 
  4542   18.16800   1963.20   1935.42 
  4543   18.17200   1932.37   1958.31 
  4544   18.17600   1903.08   1979.98 
  4545   18.18000   1881.10   2003.48 
  4546   18.18400   1849.98   2035.52 
  4547   18.18800   1828.61   2065.12 
  4548   18.19200   1810.91   2093.20 
  4549   18.19600   1792.30   2134.70 
  4550   18.20000   1777.65   2165.22 
  4551   18.20400   1768.80   2197.57 
  4552   18.20800   1763.61   2239.69 
  4553   18.21200   1752.93   2275.39 
  4554   18.21600   1749.88   2314.15 
  4555   18.22000   1757.51   2355.04 
  4556   18.22400   1750.79   2395.32 
  4557   18.22800   1758.12   2432.86 
  4558   18.23200   1762.70   2472.53 
  4559   18.23600   1766.36   2518.01 
  4560   18.24000   1779.17   2562.26 
  4561   18.24400   1798.10   2598.88 
  4562   18.24800   1817.02   2644.65 
  4563   18.25200   1835.02   2687.07 
  4564   18.25600   1858.83   2723.39 
  4565   18.26000   1889.04   2767.64 
  4566   18.26400   1911.62   2809.75 
  4567   18.26800   1941.53   2847.60 
  4568   18.27200   1976.01   2884.22 
  4569   18.27600   2007.14   2919.31 
  4570   18.28000   2047.12   2959.59 
  4571   18.28400   2088.01   2987.67 
  4572   18.28800   2129.52   3020.63 
  4573   18.29200   2174.07   3053.28 
  4574   18.29600   2219.24   3078.61 
  4575   18.30000   2272.95   3104.25 
  4576   18.30400   2310.79   3128.05 
  4577   18.30800   2359.92   3147.58 
  4578   18.31200   2411.50   3162.23 
  4579   18.31600   2458.50   3183.90 
  4580   18.32000   2509.16   3199.46 
  4581   18.32400   2560.42   3202.21 
  4582   18.32800   2608.03   3216.55 
  4583   18.33200   2658.69   3223.88 
  4584   18.33600   2715.15   3225.71 
  4585   18.34000   2763.67   3230.29 
  4586   18.34400   2811.58   3230.59 
  4587   18.34800   2856.45   3225.10 
  4588   18.35200   2909.24   3225.10 
  4589   18.35600   2956.85   3222.05 
  4590   18.36000   3002.62   3214.11 
  4591   18.36400   3051.45   3195.50 
  4592   18.36800   3090.82   3179.63 
  4593   18.37200   3130.80   3167.11 
  4594   18.37600   3175.05   3146.67 
  4595   18.38000   3212.89   3127.44 
  4596   18.38400   3253.48   3107.30 
  4597   18.38800   3283.08   3082.89 
  4598   18.39200   3318.48   3058.17 
  4599   18.39600   3345.03   3034.97 
  4600   18.40000   3374.33   3007.51 
  4601   18.40400   3402.71   2971.19 
  4602   18.40800   3428.34   2947.69 
  4603   18.41200   3451.54   2915.04 
  4604   18.41600   3471.98   2879.03 
  4605   18.42000   3490.60   2848.21 
  4606   18.42400   3506.16   2815.25 
  4607   18.42800   3518.98   2778.93 
  4608   18.43200   3531.49   2747.80 
  4609   18.43600   3538.82   2713.01 
  4610   18.44000   3544.92   2674.87 
  4611   18.44400   3551.03   2642.82 
  4612   18.44800   3553.16   2603.15 
  4613   18.45200   3551.64   2570.80 
  4614   18.45600   3554.69   2537.23 
  4615   18.46000   3547.67   2500.92 
  4616   18.46400   3546.14   2468.57 
  4617   18.46800   3530.27   2432.86 
  4618   18.47200   3516.54   2398.07 
  4619   18.47600   3505.25   2370.00 
  4620   18.48000   3491.21   2341.00 
  4621   18.48400   3480.22   2316.59 
  4622   18.48800   3461.30   2283.33 
  4623   18.49200   3440.86   2254.33 
  4624   18.49600   3423.16   2224.43 
  4625   18.50000   3406.98   2203.67 
  4626   18.50400   3385.62   2182.62 
  4627   18.50800   3359.38   2158.20 
  4628   18.51200   3336.18   2135.93 
  4629   18.51600   3306.27   2113.65 
  4630   18.52000   3280.33   2095.95 
  4631   18.52400   3254.39   2083.44 
  4632   18.52800   3229.98   2069.09 
  4633   18.53200   3202.21   2054.14 
  4634   18.53600   3177.19   2043.15 
  4635   18.54000   3148.19   2029.42 
  4636   18.54400   3114.62   2019.35 
  4637   18.54800   3092.65   2015.69 
  4638   18.55200   3060.30   2013.85 
  4639   18.55600   3038.02   2014.16 
  4640   18.56000   3010.86   2011.11 
  4641   18.56400   2976.99   2010.50 
  4642   18.56800   2948.30   2004.09 
  4643   18.57200   2925.11   2012.63 
  4644   18.57600   2901.92   2021.48 
  4645   18.58000   2879.33   2026.98 
  4646   18.58400   2854.92   2031.25 
  4647   18.58800   2829.28   2036.13 
  4648   18.59200   2805.48   2049.26 
  4649   18.59600   2785.34   2065.43 
  4650   18.60000   2766.42   2080.69 
  4651   18.60400   2750.85   2091.67 
  4652   18.60800   2726.14   2105.71 
  4653   18.61200   2709.96   2118.53 
  4654   18.61600   2695.92   2137.45 
  4655   18.62000   2680.97   2158.51 
  4656   18.62400   2671.81   2179.26 
  4657   18.62800   2665.41   2198.49 
  4658   18.63200   2646.79   2216.19 
  4659   18.63600   2635.19   2234.19 
  4660   18.64000   2631.23   2258.30 
  4661   18.64400   2625.73   2283.63 
  4662   18.64800   2626.65   2309.57 
  4663   18.65200   2621.15   2325.13 
  4664   18.65600   2615.36   2343.75 
  4665   18.66000   2616.58   2365.72 
  4666   18.66400   2617.80   2392.88 
  4667   18.66800   2623.29   2416.08 
  4668   18.67200   2622.07   2437.44 
  4669   18.67600   2622.68   2456.05 
  4670   18.68000   2627.26   2479.55 
  4671   18.68400   2634.58   2501.53 
  4672   18.68800   2642.52   2528.99 
  4673   18.69200   2654.42   2548.83 
  4674   18.69600   2664.79   2566.22 
  4675   18.70000   2677.92   2584.23 
  4676   18.70400   2688.90   2604.68 
  4677   18.70800   2697.75   2622.99 
  4678   18.71200   2714.54   2643.74 
  4679   18.71600   2724.61   2664.18 
  4680   18.72000   2739.56   2680.05 
  4681   18.72400   2756.96   2694.70 
  4682   18.72800   2766.11   2715.45 
  4683   18.73200   2782.29   2728.27 
  4684   18.73600   2801.82   2747.50 
  4685   18.74000   2821.66   2761.23 
  4686   18.74400   2843.02   2773.74 
  4687   18.74800   2859.50   2789.31 
  4688   18.75200   2880.86   2798.46 
  4689   18.75600   2897.64   2814.33 
  4690   18.76000   2915.95   2826.54 
  4691   18.76400   2938.23   2833.56 
  4692   18.76800   2959.29   2844.54 
  4693   18.77200   2973.63   2851.56 
  4694   18.77600   2998.35   2855.22 
  4695   18.78000   3021.24   2863.16 
  4696   18.78400   3043.82   2871.70 
  4697   18.78800   3068.85   2873.23 
  4698   18.79200   3093.26   2878.11 
  4699   18.79600   3109.13   2882.39 
  4700   18.80000   3129.88   2885.13 
  4701   18.80400   3153.69   2886.05 
  4702   18.80800   3177.19   2886.96 
  4703   18.81200   3197.63   2887.27 
  4704   18.81600   3219.60   2881.47 
  4705   18.82000   3240.97   2877.20 
  4706   18.82400   3263.55   2873.84 
  4707   18.82800   3287.05   2871.09 
  4708   18.83200   3311.16   2864.38 
  4709   18.83600   3323.36   2860.72 
  4710   18.84000   3342.29   2851.56 
  4711   18.84400   3365.78   2842.41 
  4712   18.84800   3384.70   2837.52 
  4713   18.85200   3401.18   2833.25 
  4714   18.85600   3419.80   2813.42 
  4715   18.86000   3439.33   2764.59 
  4716   18.86400   2873.23   2498.17 
  4717   18.86800   1227.42   2191.47 
  4718   18.87200    765.08   1881.10 
  4719   18.87600    730.90   1784.36 
  4720   18.88000    736.39   1757.51 
  4721   18.88400    741.58   1767.88 
  4722   18.88800    739.75   1804.20 
  4723   18.89200    733.03   1841.74 
  4724   18.89600    735.47   1878.66 
  4725   18.90000    736.69   1933.90 
  4726   18.90400    736.08   1985.47 
  4727   18.90800    719.91   2039.49 
  4728   18.91200    747.07   2095.64 
  4729   18.91600    764.16   2154.24 
  4730   18.92000    783.39   2217.41 
  4731   18.92400    811.77   2271.42 
  4732   18.92800    843.81   2328.19 
  4733   18.93200    876.77   2389.53 
  4734   18.93600    917.05   2434.39 
  4735   18.94000    962.22   2488.10 
  4736   18.94400   1006.47   2536.32 
  4737   18.94800   1057.13   2577.51 
  4738   18.95200   1112.67   2622.99 
  4739   18.95600   1169.13   2668.76 
  4740   18.96000   1228.64   2702.03 
  4741   18.96400   1299.13   2735.90 
  4742   18.96800   1359.56   2767.94 
  4743   18.97200   1423.03   2791.75 
  4744   18.97600   1494.75   2802.73 
  4745   18.98000   1563.11   2825.93 
  4746   18.98400   1628.11   2841.19 
  4747   18.98800   1703.19   2844.54 
  4748   18.99200   1777.65   2850.34 
  4749   18.99600   1844.79   2852.78 
  4750   19.00000   1906.43   2846.07 
  4751   19.00400   1972.96   2840.27 
  4752   19.00800   2034.91   2831.12 
  4753   19.01200   2100.83   2815.55 
  4754   19.01600   2160.03   2793.27 
  4755   19.02000   2215.88   2771.61 
  4756   19.02400   2270.51   2745.67 
  4757   19.02800   2321.47   2718.81 
  4758   19.03200   2372.74   2691.04 
  4759   19.03600   2416.69   2660.22 
  4760   19.04000   2449.04   2623.29 
  4761   19.04400   2486.88   2585.14 
  4762   19.04800   2512.51   2554.02 
  4763   19.05200   2542.11   2515.26 
  4764   19.05600   2572.94   2471.31 
  4765   19.06000   2587.28   2435.61 
  4766   19.06400   2600.40   2392.88 
  4767   19.06800   2621.46   2345.28 
  4768   19.07200   2627.26   2311.10 
  4769   19.07600   2627.56   2270.51 
  4770   19.08000   2624.51   2226.26 
  4771   19.08400   2619.63   2190.25 
  4772   19.08800   2610.47   2158.20 
  4773   19.09200   2598.88   2121.28 
  4774   19.09600   2588.50   2080.08 
  4775   19.10000   2567.14   2048.34 
  4776   19.10400   2542.42   2015.38 
  4777   19.10800   2520.75   1985.17 
  4778   19.11200   2496.03   1963.50 
  4779   19.11600   2461.55   1939.70 
  4780   19.12000   2425.84   1917.72 
  4781   19.12400   2391.97   1900.63 
  4782   19.12800   2353.82   1891.78 
  4783   19.13200   2317.20   1881.71 
  4784   19.13600   2282.71   1867.07 
  4785   19.14000   2243.65   1866.15 
  4786   19.14400   2201.23   1865.54 
  4787   19.14800   2166.44   1862.18 
  4788   19.15200   2131.35   1870.42 
  4789   19.15600   2093.81   1882.63 
  4790   19.16000   2056.88   1889.04 
  4791   19.16400   2025.45   1904.60 
  4792   19.16800   1987.92   1924.44 
  4793   19.17200   1954.96   1939.70 
  4794   19.17600   1930.24   1959.53 
  4795   19.18000   1898.50   1983.64 
  4796   19.18400   1870.73   2008.36 
  4797   19.18800   1853.33   2035.83 
  4798   19.19200   1829.53   2068.79 
  4799   19.19600   1812.44   2099.00 
  4800   19.20000   1791.99   2133.18 
  4801   19.20400   1780.09   2172.55 
  4802   19.20800   1765.44   2208.25 
  4803   19.21200   1758.12   2247.62 
  4804   19.21600   1753.54   2277.22 
  4805   19.22000   1749.27   2320.56 
  4806   19.22400   1748.05   2359.62 
  4807   19.22800   1755.37   2399.29 
  4808   19.23200   1761.17   2444.46 
  4809   19.23600   1765.44   2480.77 
  4810   19.24000   1773.07   2517.70 
  4811   19.24400   1783.45   2564.70 
  4812   19.24800   1796.88   2610.47 
  4813   19.25200   1818.85   2651.37 
  4814   19.25600   1841.43   2691.04 
  4815   19.26000   1859.13   2732.24 
  4816   19.26400   1884.16   2767.33 
  4817   19.26800   1915.89   2811.58 
  4818   19.27200   1947.94   2856.45 
  4819   19.27600   1986.08   2891.54 
  4820   19.28000   2021.79   2924.80 
  4821   19.28400   2052.61   2961.43 
  4822   19.28800   2089.54   2993.16 
  4823   19.29200   2135.62   3026.12 
  4824   19.29600   2180.48   3062.44 
  4825   19.30000   2225.04   3086.85 
  4826   19.30400   2276.92   3106.99 
  4827   19.30800   2321.78   3129.58 
  4828   19.31200   2367.86   3147.58 
  4829   19.31600   2423.10   3165.59 
  4830   19.32000   2467.65   3184.20 
  4831   19.32400   2518.01   3200.38 
  4832   19.32800   2566.83   3209.23 
  4833   19.33200   2615.05   3219.60 
  4834   19.33600   2662.05   3228.15 
  4835   19.34000   2714.84   3232.12 
  4836   19.34400   2766.72   3230.90 
  4837   19.34800   2821.04   3230.29 
  4838   19.35200   2865.91   3226.62 
  4839   19.35600   2914.43   3218.38 
  4840   19.36000   2961.12   3213.50 
  4841   19.36400   3005.98   3209.53 
  4842   19.36800   3052.06   3198.85 
  4843   19.37200   3098.75   3183.59 
  4844   19.37600   3138.43   3172.00 
  4845   19.38000   3174.44   3145.45 
  4846   19.38400   3216.86   3121.03 
  4847   19.38800   3253.78   3103.03 
  4848   19.39200   3289.49   3081.36 
  4849   19.39600   3328.55   3053.59 
  4850   19.40000   3352.36   3027.04 
  4851   19.40400   3376.46   2998.96 
  4852   19.40800   3407.29   2969.36 
  4853   19.41200   3432.01   2944.64 
  4854   19.41600   3455.20   2919.62 
  4855   19.42000   3474.12   2878.11 
  4856   19.42400   3490.91   2844.85 
  4857   19.42800   3506.47   2806.40 
  4858   19.43200   3519.59   2779.24 
  4859   19.43600   3533.94   2745.67 
  4860   19.44000   3547.67   2707.52 
  4861   19.44400   3547.06   2671.20 
  4862   19.44800   3550.11   2634.89 
  4863   19.45200   3551.33   2598.88 
  4864   19.45600   3548.58   2573.85 
  4865   19.46000   3549.19   2534.79 
  4866   19.46400   3551.94   2496.64 
  4867   19.46800   3540.65   2467.35 
  4868   19.47200   3531.80   2426.15 
  4869   19.47600   3521.12   2393.19 
  4870   19.48000   3508.61   2367.55 
  4871   19.48400   3491.21   2334.59 
  4872   19.48800   3475.95   2304.08 
  4873   19.49200   3454.28   2279.36 
  4874   19.49600   3435.67   2252.81 
  4875   19.50000   3419.80   2222.60 
  4876   19.50400   3399.96   2200.32 
  4877   19.50800   3381.96   2177.43 
  4878   19.51200   3359.99   2155.15 
  4879   19.51600   3334.66   2133.48 
  4880   19.52000   3310.85   2112.12 
  4881   19.52400   3276.37   2093.81 
  4882   19.52800   3253.17   2081.60 
  4883   19.53200   3226.01   2066.04 
  4884   19.53600   3197.02   2055.97 
  4885   19.54000   3169.86   2041.93 
  4886   19.54400   3140.87   2030.94 
  4887   19.54800   3114.01   2024.54 
  4888   19.55200   3088.99   2017.82 
  4889   19.55600   3061.52   2010.80 
  4890   19.56000   3038.02   2010.19 
  4891   19.56400   3006.90   2011.41 
  4892   19.56800   2975.16   2010.19 
  4893   19.57200   2949.22   2012.94 
  4894   19.57600   2922.36   2017.21 
  4895   19.58000   2898.86   2021.48 
  4896   19.58400   2875.06   2027.59 
  4897   19.58800   2850.34   2031.86 
  4898   19.59200   2827.15   2039.79 
  4899   19.59600   2805.79   2051.09 
  4900   19.60000   2787.48   2060.85 
  4901   19.60400   2765.50   2077.64 
  4902   19.60800   2746.28   2092.59 
  4903   19.61200   2725.52   2106.32 
  4904   19.61600   2708.44   2125.55 
  4905   19.62000   2691.35   2148.44 
  4906   19.62400   2675.78   2157.59 
  4907   19.62800   2669.07   2176.21 
  4908   19.63200   2657.17   2199.40 
  4909   19.63600   2646.48   2220.15 
  4910   19.64000   2642.52   2242.43 
  4911   19.64400   2631.23   2264.40 
  4912   19.64800   2627.56   2282.41 
  4913   19.65200   2622.68   2307.13 
  4914   19.65600   2617.80   2330.32 
  4915   19.66000   2614.44   2357.48 
  4916   19.66400   2614.14   2372.44 
  4917   19.66800   2617.49   2393.49 
  4918   19.67200   2621.15   2416.69 
  4919   19.67600   2623.60   2438.96 
  4920   19.68000   2630.92   2460.94 
  4921   19.68400   2631.23   2485.96 
  4922   19.68800   2637.02   2507.32 
  4923   19.69200   2642.82   2525.63 
  4924   19.69600   2653.20   2548.22 
  4925   19.70000   2664.18   2576.29 
  4926   19.70400   2675.78   2589.42 
  4927   19.70800   2689.21   2610.78 
  4928   19.71200   2700.50   2627.56 
  4929   19.71600   2713.62   2642.82 
  4930   19.72000   2732.24   2661.13 
  4931   19.72400   2745.97   2683.11 
  4932   19.72800   2754.21   2701.11 
  4933   19.73200   2770.39   2715.76 
  4934   19.73600   2786.56   2734.68 
  4935   19.74000   2801.82   2752.69 
  4936   19.74400   2821.66   2759.70 
  4937   19.74800   2840.27   2779.85 
  4938   19.75200   2857.06   2792.66 
  4939   19.75600   2883.00   2801.21 
  4940   19.76000   2902.22   2811.28 
  4941   19.76400   2921.45   2822.57 
  4942   19.76800   2937.93   2836.30 
  4943   19.77200   2960.21   2844.54 
  4944   19.77600   2983.40   2855.83 
  4945   19.78000   3003.23   2864.07 
  4946   19.78400   3023.68   2860.72 
  4947   19.78800   3046.88   2869.26 
  4948   19.79200   3066.71   2877.81 
  4949   19.79600   3090.21   2875.98 
  4950   19.80000   3118.90   2878.42 
  4951   19.80400   3137.21   2885.74 
  4952   19.80800   3154.60   2883.61 
  4953   19.81200   3179.93   2886.66 
  4954   19.81600   3201.90   2888.79 
  4955   19.82000   3221.13   2887.57 
  4956   19.82400   3244.63   2877.20 
  4957   19.82800   3267.82   2875.67 
  4958   19.83200   3283.69   2872.31 
  4959   19.83600   3309.33   2862.24 
  4960   19.84000   3329.47   2857.06 
  4961   19.84400   3353.27   2853.39 
  4962   19.84800   3365.17   2841.19 
  4963   19.85200   3387.45   2834.78 
  4964   19.85600   3402.10   2827.45 
  4965   19.86000   3420.41   2816.77 
  4966   19.86400   3440.55   2756.35 
  4967   19.86800   2677.61   2498.17 
  4968   19.87200   1093.44   2130.74 
  4969   19.87600    749.51   1859.74 
  4970   19.88000    739.14   1773.68 
  4971   19.88400    744.93   1755.37 
  4972   19.88800    740.05   1771.85 
  4973   19.89200    739.75   1802.06 
  4974   19.89600    735.17   1842.04 
  4975   19.90000    731.51   1892.40 
  4976   19.90400    736.69   1941.22 
  4977   19.90800    739.14   1999.21 
  4978   19.91200    721.44   2054.75 
  4979   19.91600    751.95   2103.27 
  4980   19.92000    768.43   2161.25 
  4981   19.92400    791.32   2225.34 
  4982   19.92800    814.82   2276.31 
  4983   19.93200    845.34   2336.73 
  4984   19.93600    882.26   2393.19 
  4985   19.94000    921.33   2441.41 
  4986   19.94400    964.36   2499.08 
  4987   19.94800   1011.66   2543.03 
  4988   19.95200   1063.84   2588.50 
  4989   19.95600   1123.05   2630.31 
  4990   19.96000   1179.20   2669.37 
  4991   19.96400   1240.23   2703.86 
  4992   19.96800   1299.74   2735.29 
  4993   19.97200   1370.85   2765.20 
  4994   19.97600   1434.33   2795.10 
  4995   19.98000   1503.60   2815.25 
  4996   19.98400   1574.71   2831.42 
  4997   19.98800   1640.01   2839.36 
  4998   19.99200   1710.51   2848.21 
  4999   19.99600   1782.84   2850.34 
  5000   20.00000   1854.25   2852.78 
  5001   20.00400   1921.08   2847.90 
  5002   20.00800   1983.64   2836.00 
  5003   20.01200   2044.68   2826.54 
  5004   20.01600   2105.71   2816.16 
  5005   20.02000   2166.75   2791.75 
  5006   20.02400   2228.39   2773.13 
  5007   20.02800   2275.39   2748.11 
  5008   20.03200   2322.08   2712.71 
  5009   20.03600   2377.01   2681.88 
  5010   20.04000   2418.52   2655.03 
  5011   20.04400   2460.94   2621.15 
  5012   20.04800   2496.34   2583.31 
  5013   20.05200   2522.58   2544.56 
  5014   20.05600   2549.44   2502.75 
  5015   20.06000   2569.27   2468.26 
  5016   20.06400   2589.11   2429.50 
  5017   20.06800   2607.42   2387.39 
  5018   20.07200   2621.77   2344.36 
  5019   20.07600   2629.09   2301.33 
  5020   20.08000   2626.95   2264.71 
  5021   20.08400   2628.17   2222.60 
  5022   20.08800   2623.29   2182.92 
  5023   20.09200   2615.05   2152.40 
  5024   20.09600   2596.74   2116.09 
  5025   20.10000   2584.53   2077.03 
  5026   20.10400   2564.70   2044.68 
  5027   20.10800   2536.62   2015.69 
  5028   20.11200   2514.65   1984.86 
  5029   20.11600   2489.32   1961.67 
  5030   20.12000   2458.50   1939.09 
  5031   20.12400   2426.45   1914.06 
  5032   20.12800   2389.53   1897.89 
  5033   20.13200   2351.07   1885.99 
  5034   20.13600   2312.01   1876.83 
  5035   20.14000   2278.44   1871.64 
  5036   20.14400   2238.77   1865.84 
  5037   20.14800   2196.96   1860.05 
  5038   20.15200   2162.48   1863.40 
  5039   20.15600   2123.41   1874.08 
  5040   20.16000   2088.32   1882.63 
  5041   20.16400   2062.38   1890.87 
  5042   20.16800   2021.79   1904.91 
  5043   20.17200   1983.03   1922.30 
  5044   20.17600   1951.29   1941.22 
  5045   20.18000   1925.66   1964.11 
  5046   20.18400   1898.80   1991.27 
  5047   20.18800   1867.98   2017.52 
  5048   20.19200   1846.01   2038.88 
  5049   20.19600   1827.39   2068.48 
  5050   20.20000   1803.28   2107.85 
  5051   20.20400   1794.13   2137.76 
  5052   20.20800   1780.70   2175.29 
  5053   20.21200   1764.83   2214.36 
  5054   20.21600   1754.46   2247.62 
  5055   20.22000   1753.54   2288.21 
  5056   20.22400   1748.66   2329.41 
  5057   20.22800   1748.96   2368.47 
  5058   20.23200   1753.85   2406.01 
  5059   20.23600   1758.12   2445.37 
  5060   20.24000   1764.83   2485.35 
  5061   20.24400   1777.95   2528.08 
  5062   20.24800   1785.28   2567.75 
  5063   20.25200   1802.98   2612.61 
  5064   20.25600   1821.90   2655.33 
  5065   20.26000   1841.13   2696.53 
  5066   20.26400   1864.93   2740.17 
  5067   20.26800   1887.82   2775.88 
  5068   20.27200   1915.59   2816.77 
  5069   20.27600   1951.29   2858.89 
  5070   20.28000   1989.14   2896.42 
  5071   20.28400   2027.59   2930.91 
  5072   20.28800   2060.55   2963.56 
  5073   20.29200   2097.17   2996.52 
  5074   20.29600   2141.72   3031.01 
  5075   20.30000   2186.28   3062.44 
  5076   20.30400   2229.31   3091.43 
  5077   20.30800   2279.05   3111.57 
  5078   20.31200   2327.58   3130.19 
  5079   20.31600   2372.74   3154.30 
  5080   20.32000   2425.84   3171.39 
  5081   20.32400   2477.42   3184.81 
  5082   20.32800   2520.75   3198.55 
  5083   20.33200   2573.85   3210.75 
  5084   20.33600   2622.68   3220.52 
  5085   20.34000   2671.81   3227.23 
  5086   20.34400   2726.14   3234.25 
  5087   20.34800   2775.57   3231.20 
  5088   20.35200   2822.27   3232.73 
  5089   20.35600   2875.06   3226.62 
  5090   20.36000   2922.67   3222.66 
  5091   20.36400   2971.80   3213.20 
  5092   20.36800   3015.75   3202.51 
  5093   20.37200   3058.17   3195.19 
  5094   20.37600   3100.89   3179.93 
  5095   20.38000   3143.31   3161.62 
  5096   20.38400   3183.59   3150.63 
  5097   20.38800   3219.60   3125.00 
  5098   20.39200   3256.84   3099.37 
  5099   20.39600   3293.46   3078.00 
  5100   20.40000   3326.11   3052.98 
  5101   20.40400   3359.99   3023.68 
  5102   20.40800   3387.15   2995.61 
  5103   20.41200   3408.20   2967.83 
  5104   20.41600   3431.70   2934.57 
  5105   20.42000   3457.03   2908.02 
  5106   20.42400   3477.17   2883.00 
  5107   20.42800   3494.87   2840.88 
  5108   20.43200   3511.66   2809.45 
  5109   20.43600   3523.56   2774.35 
  5110   20.44000   3534.24   2735.60 
  5111   20.44400   3547.06   2703.86 
  5112   20.44800   3551.03   2669.68 
  5113   20.45200   3552.25   2632.45 
  5114   20.45600   3554.99   2600.10 
  5115   20.46000   3551.33   2563.48 
  5116   20.46400   3550.72   2531.43 
  5117   20.46800   3544.31   2493.29 
  5118   20.47200   3536.68   2457.58 
  5119   20.47600   3530.27   2424.93 
  5120   20.48000   3519.59   2392.58 
  5121   20.48400   3506.47   2359.62 
  5122   20.48800   3496.40   2330.32 
  5123   20.49200   3473.82   2304.99 
  5124   20.49600   3455.20   2276.00 
  5125   20.50000   3439.33   2249.76 
  5126   20.50400   3417.36   2227.48 
  5127   20.50800   3395.39   2195.43 
  5128   20.51200   3376.46   2171.63 
  5129   20.51600   3349.91   2151.49 
  5130   20.52000   3330.69   2129.52 
